,Thinklet Id,Problem Name,AnnotationCreatorID,ThinkletCreatorID,Timestamp,Annotation Text,Tokens,UsesStarter,TokensLen,NoStops,NoStopsLen,TagsNoStops,Tags,TagsCountsNS,TagsCounts,JJ,NN,",",NNS,RB,PRP,.,VBP,VBN,PRP$,IN,DT,VBD,NNP,UH,POS,CD,VBG,VB,VBZ,MD,RBR,JJR,CC,:,(,),WRB,RP,JJ_NS,NN_NS,",_NS",NNS_NS,RB_NS,PRP_NS,._NS,VBP_NS,VBN_NS,PRP$_NS,IN_NS,DT_NS,VBD_NS,NNP_NS,UH_NS,POS_NS,CD_NS,VBG_NS,VB_NS,VBZ_NS,MD_NS,RBR_NS,JJR_NS,CC_NS,:_NS,(_NS,)_NS,WRB_NS,RP_NS,RBS,WP,JJS,RBS_NS,WP_NS,JJS_NS,PredScore
262,245281,Music Downloads,276399,276342,2/23/2022 22:35,maybe next time you can explain it slower ,"['maybe', 'next', 'time', 'you', 'can', 'explain', 'it', 'slower']",0,8,"['maybe', 'next', 'time', 'explain', 'slower']",5,"[('maybe', 'RB'), ('next', 'JJ'), ('time', 'NN'), ('explain', 'NN'), ('slower', 'NN')]","[('maybe', 'RB'), ('next', 'JJ'), ('time', 'NN'), ('you', 'PRP'), ('can', 'MD'), ('explain', 'VB'), ('it', 'PRP'), ('slower', 'JJR')]","{'RB_NS': 1, 'JJ_NS': 1, 'NN_NS': 3}","{'RB': 1, 'JJ': 1, 'NN': 3}",1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.404277558840823
263,245284,Music Downloads,276355,276373,2/23/2022 22:35,i like the way you used a picture and your white board to explain the problem,"['i', 'like', 'the', 'way', 'you', 'used', 'a', 'picture', 'and', 'your', 'white', 'board', 'to', 'explain', 'the', 'problem']",1,16,"['like', 'way', 'used', 'picture', 'white', 'board', 'explain', 'problem']",8,"[('like', 'IN'), ('way', 'NN'), ('used', 'VBN'), ('picture', 'NN'), ('white', 'JJ'), ('board', 'NN'), ('explain', 'NN'), ('problem', 'NN')]","[('i', 'NN'), ('like', 'IN'), ('the', 'DT'), ('way', 'NN'), ('you', 'PRP'), ('used', 'VBD'), ('a', 'DT'), ('picture', 'NN'), ('and', 'CC'), ('your', 'PRP$'), ('white', 'JJ'), ('board', 'NN'), ('to', 'TO'), ('explain', 'VB'), ('the', 'DT'), ('problem', 'NN')]","{'IN_NS': 1, 'NN_NS': 5, 'VBN_NS': 1, 'JJ_NS': 1}","{'IN': 1, 'NN': 5, 'VBN': 1, 'JJ': 1}",1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.9405874435441928
264,245284,Music Downloads,276356,276373,2/23/2022 22:36,I like how you explained the problem in detail.,"['I', 'like', 'how', 'you', 'explained', 'the', 'problem', 'in', 'detail', '.']",0,10,"['I', 'like', 'explained', 'problem', 'detail', '.']",6,"[('I', 'PRP'), ('like', 'VBP'), ('explained', 'VBN'), ('problem', 'NN'), ('detail', 'NN'), ('.', '.')]","[('I', 'PRP'), ('like', 'VBP'), ('how', 'WRB'), ('you', 'PRP'), ('explained', 'VBD'), ('the', 'DT'), ('problem', 'NN'), ('in', 'IN'), ('detail', 'NN'), ('.', '.')]","{'PRP_NS': 1, 'VBP_NS': 1, 'VBN_NS': 1, 'NN_NS': 2, '._NS': 1}","{'PRP': 1, 'VBP': 1, 'VBN': 1, 'NN': 2, '.': 1}",0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.4465957757937442
265,245284,Music Downloads,276489,276373,2/23/2022 22:36,I like how you use the hamburger method,"['I', 'like', 'how', 'you', 'use', 'the', 'hamburger', 'method']",0,8,"['I', 'like', 'use', 'hamburger', 'method']",5,"[('I', 'PRP'), ('like', 'VBP'), ('use', 'RB'), ('hamburger', 'JJR'), ('method', 'NN')]","[('I', 'PRP'), ('like', 'VBP'), ('how', 'WRB'), ('you', 'PRP'), ('use', 'VBP'), ('the', 'DT'), ('hamburger', 'NN'), ('method', 'NN')]","{'PRP_NS': 1, 'VBP_NS': 1, 'RB_NS': 1, 'JJR_NS': 1, 'NN_NS': 1}","{'PRP': 1, 'VBP': 1, 'RB': 1, 'JJR': 1, 'NN': 1}",0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.5046701288707083
266,245294,Music Downloads,276355,276489,2/23/2022 22:36,i like the way you used a picture to explain the problem instead of proportions,"['i', 'like', 'the', 'way', 'you', 'used', 'a', 'picture', 'to', 'explain', 'the', 'problem', 'instead', 'of', 'proportions']",1,15,"['like', 'way', 'used', 'picture', 'explain', 'problem', 'instead', 'proportions']",8,"[('like', 'IN'), ('way', 'NN'), ('used', 'VBN'), ('picture', 'NN'), ('explain', 'NN'), ('problem', 'NN'), ('instead', 'RB'), ('proportions', 'NNS')]","[('i', 'NN'), ('like', 'IN'), ('the', 'DT'), ('way', 'NN'), ('you', 'PRP'), ('used', 'VBD'), ('a', 'DT'), ('picture', 'NN'), ('to', 'TO'), ('explain', 'VB'), ('the', 'DT'), ('problem', 'NN'), ('instead', 'RB'), ('of', 'IN'), ('proportions', 'NNS')]","{'IN_NS': 1, 'NN_NS': 4, 'VBN_NS': 1, 'RB_NS': 1, 'NNS_NS': 1}","{'IN': 1, 'NN': 4, 'VBN': 1, 'RB': 1, 'NNS': 1}",0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.188132556685133
267,245284,Music Downloads,276489,276373,2/23/2022 22:36,not trying to be rude but please give more detail,"['not', 'trying', 'to', 'be', 'rude', 'but', 'please', 'give', 'more', 'detail']",0,10,"['trying', 'rude', 'please', 'give', 'detail']",5,"[('trying', 'VBG'), ('rude', 'JJ'), ('please', 'NN'), ('give', 'VB'), ('detail', 'NN')]","[('not', 'RB'), ('trying', 'VBG'), ('to', 'TO'), ('be', 'VB'), ('rude', 'JJ'), ('but', 'CC'), ('please', 'JJ'), ('give', 'VB'), ('more', 'JJR'), ('detail', 'NN')]","{'VBG_NS': 1, 'JJ_NS': 1, 'NN_NS': 2, 'VB_NS': 1}","{'VBG': 1, 'JJ': 1, 'NN': 2, 'VB': 1}",1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.4901228676738545
268,245292,Music Downloads,276399,276334,2/23/2022 22:36,I like the how you talked loud and clearly ,"['I', 'like', 'the', 'how', 'you', 'talked', 'loud', 'and', 'clearly']",0,9,"['I', 'like', 'talked', 'loud', 'clearly']",5,"[('I', 'PRP'), ('like', 'VBP'), ('talked', 'JJ'), ('loud', 'VBP'), ('clearly', 'RB')]","[('I', 'PRP'), ('like', 'VBP'), ('the', 'DT'), ('how', 'WRB'), ('you', 'PRP'), ('talked', 'VBD'), ('loud', 'JJ'), ('and', 'CC'), ('clearly', 'RB')]","{'PRP_NS': 1, 'VBP_NS': 2, 'JJ_NS': 1, 'RB_NS': 1}","{'PRP': 1, 'VBP': 2, 'JJ': 1, 'RB': 1}",1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.669652252130025
269,245294,Music Downloads,276334,276489,2/23/2022 22:36,I liked how you used the picture to show us the numbers.,"['I', 'liked', 'how', 'you', 'used', 'the', 'picture', 'to', 'show', 'us', 'the', 'numbers', '.']",0,13,"['I', 'liked', 'used', 'picture', 'show', 'us', 'numbers', '.']",8,"[('I', 'PRP'), ('liked', 'VBD'), ('used', 'JJ'), ('picture', 'NN'), ('show', 'VB'), ('us', 'PRP'), ('numbers', 'NNS'), ('.', '.')]","[('I', 'PRP'), ('liked', 'VBD'), ('how', 'WRB'), ('you', 'PRP'), ('used', 'VBD'), ('the', 'DT'), ('picture', 'NN'), ('to', 'TO'), ('show', 'VB'), ('us', 'PRP'), ('the', 'DT'), ('numbers', 'NNS'), ('.', '.')]","{'PRP_NS': 2, 'VBD_NS': 1, 'JJ_NS': 1, 'NN_NS': 1, 'VB_NS': 1, 'NNS_NS': 1, '._NS': 1}","{'PRP': 2, 'VBD': 1, 'JJ': 1, 'NN': 1, 'VB': 1, 'NNS': 1, '.': 1}",1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.8743418152481994
270,245269,Music Downloads,276399,276503,2/23/2022 22:37,I like how you explained it ,"['I', 'like', 'how', 'you', 'explained', 'it']",0,6,"['I', 'like', 'explained']",3,"[('I', 'PRP'), ('like', 'VBP'), ('explained', 'VBD')]","[('I', 'PRP'), ('like', 'VBP'), ('how', 'WRB'), ('you', 'PRP'), ('explained', 'VBD'), ('it', 'PRP')]","{'PRP_NS': 1, 'VBP_NS': 1, 'VBD_NS': 1}","{'PRP': 1, 'VBP': 1, 'VBD': 1}",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.3797525104786728
271,245294,Music Downloads,276334,276489,2/23/2022 22:37,And I like your strategy.,"['And', 'I', 'like', 'your', 'strategy', '.']",0,6,"['And', 'I', 'like', 'strategy', '.']",5,"[('And', 'CC'), ('I', 'PRP'), ('like', 'VBP'), ('strategy', 'NN'), ('.', '.')]","[('And', 'CC'), ('I', 'PRP'), ('like', 'VBP'), ('your', 'PRP$'), ('strategy', 'NN'), ('.', '.')]","{'CC_NS': 1, 'PRP_NS': 1, 'VBP_NS': 1, 'NN_NS': 1, '._NS': 1}","{'CC': 1, 'PRP': 1, 'VBP': 1, 'NN': 1, '.': 1}",0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.194408407947575
272,245272,Music Downloads,276355,276421,2/23/2022 22:38,my strategy is like yours because i also used proportions to find my answers,"['my', 'strategy', 'is', 'like', 'yours', 'because', 'i', 'also', 'used', 'proportions', 'to', 'find', 'my', 'answers']",1,14,"['strategy', 'like', 'also', 'used', 'proportions', 'find', 'answers']",7,"[('strategy', 'NN'), ('like', 'IN'), ('also', 'RB'), ('used', 'VBN'), ('proportions', 'NNS'), ('find', 'VBP'), ('answers', 'NNS')]","[('my', 'PRP$'), ('strategy', 'NN'), ('is', 'VBZ'), ('like', 'IN'), ('yours', 'NNS'), ('because', 'IN'), ('i', 'NN'), ('also', 'RB'), ('used', 'VBD'), ('proportions', 'NNS'), ('to', 'TO'), ('find', 'VB'), ('my', 'PRP$'), ('answers', 'NNS')]","{'NN_NS': 1, 'IN_NS': 1, 'RB_NS': 1, 'VBN_NS': 1, 'NNS_NS': 2, 'VBP_NS': 1}","{'NN': 1, 'IN': 1, 'RB': 1, 'VBN': 1, 'NNS': 2, 'VBP': 1}",0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.611089879344596
273,245290,Music Downloads,276399,276356,2/23/2022 22:38,I like the way you colored each you to explain it,"['I', 'like', 'the', 'way', 'you', 'colored', 'each', 'you', 'to', 'explain', 'it']",0,11,"['I', 'like', 'way', 'colored', 'explain']",5,"[('I', 'PRP'), ('like', 'VBP'), ('way', 'NN'), ('colored', 'VBD'), ('explain', 'NN')]","[('I', 'PRP'), ('like', 'VBP'), ('the', 'DT'), ('way', 'NN'), ('you', 'PRP'), ('colored', 'VBD'), ('each', 'DT'), ('you', 'PRP'), ('to', 'TO'), ('explain', 'VB'), ('it', 'PRP')]","{'PRP_NS': 1, 'VBP_NS': 1, 'NN_NS': 2, 'VBD_NS': 1}","{'PRP': 1, 'VBP': 1, 'NN': 2, 'VBD': 1}",0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.5544359573157835
274,245290,Music Downloads,276399,276356,2/23/2022 22:39,maybe you can label each song to what which song it is,"['maybe', 'you', 'can', 'label', 'each', 'song', 'to', 'what', 'which', 'song', 'it', 'is']",0,12,"['maybe', 'label', 'song', 'song']",4,"[('maybe', 'RB'), ('label', 'NN'), ('song', 'NN'), ('song', 'NN')]","[('maybe', 'RB'), ('you', 'PRP'), ('can', 'MD'), ('label', 'VB'), ('each', 'DT'), ('song', 'NN'), ('to', 'TO'), ('what', 'WP'), ('which', 'WDT'), ('song', 'NN'), ('it', 'PRP'), ('is', 'VBZ')]","{'RB_NS': 1, 'NN_NS': 3}","{'RB': 1, 'NN': 3}",0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.5174785755107263
275,245290,Music Downloads,276373,276356,2/23/2022 22:39,I like the way you explained your problems,"['I', 'like', 'the', 'way', 'you', 'explained', 'your', 'problems']",0,8,"['I', 'like', 'way', 'explained', 'problems']",5,"[('I', 'PRP'), ('like', 'VBP'), ('way', 'NN'), ('explained', 'VBN'), ('problems', 'NNS')]","[('I', 'PRP'), ('like', 'VBP'), ('the', 'DT'), ('way', 'NN'), ('you', 'PRP'), ('explained', 'VBD'), ('your', 'PRP$'), ('problems', 'NNS')]","{'PRP_NS': 1, 'VBP_NS': 1, 'NN_NS': 1, 'VBN_NS': 1, 'NNS_NS': 1}","{'PRP': 1, 'VBP': 1, 'NN': 1, 'VBN': 1, 'NNS': 1}",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.7737667148944394
276,245297,Music Downloads,276334,276335,2/23/2022 22:39,I like how you used the text.,"['I', 'like', 'how', 'you', 'used', 'the', 'text', '.']",0,8,"['I', 'like', 'used', 'text', '.']",5,"[('I', 'PRP'), ('like', 'VBP'), ('used', 'VBN'), ('text', 'NN'), ('.', '.')]","[('I', 'PRP'), ('like', 'VBP'), ('how', 'WRB'), ('you', 'PRP'), ('used', 'VBD'), ('the', 'DT'), ('text', 'NN'), ('.', '.')]","{'PRP_NS': 1, 'VBP_NS': 1, 'VBN_NS': 1, 'NN_NS': 1, '._NS': 1}","{'PRP': 1, 'VBP': 1, 'VBN': 1, 'NN': 1, '.': 1}",0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.3845445534766165
277,245290,Music Downloads,276373,276356,2/23/2022 22:40,Next time maybe you can label your songs and speak more clearly not to be rude,"['Next', 'time', 'maybe', 'you', 'can', 'label', 'your', 'songs', 'and', 'speak', 'more', 'clearly', 'not', 'to', 'be', 'rude']",0,16,"['Next', 'time', 'maybe', 'label', 'songs', 'speak', 'clearly', 'rude']",8,"[('Next', 'JJ'), ('time', 'NN'), ('maybe', 'RB'), ('label', 'JJ'), ('songs', 'NNS'), ('speak', 'VBP'), ('clearly', 'RB'), ('rude', 'VBP')]","[('Next', 'JJ'), ('time', 'NN'), ('maybe', 'RB'), ('you', 'PRP'), ('can', 'MD'), ('label', 'VB'), ('your', 'PRP$'), ('songs', 'NNS'), ('and', 'CC'), ('speak', 'VB'), ('more', 'JJR'), ('clearly', 'RB'), ('not', 'RB'), ('to', 'TO'), ('be', 'VB'), ('rude', 'JJ')]","{'JJ_NS': 2, 'NN_NS': 1, 'RB_NS': 2, 'NNS_NS': 1, 'VBP_NS': 2}","{'JJ': 2, 'NN': 1, 'RB': 2, 'NNS': 1, 'VBP': 2}",2.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.415599836511667
278,245297,Music Downloads,276334,276335,2/23/2022 22:40,"I can't hear you, use different headphones, probably. ","['I', 'ca', ""n't"", 'hear', 'you', ',', 'use', 'different', 'headphones', ',', 'probably', '.']",0,12,"['I', 'ca', ""n't"", 'hear', ',', 'use', 'different', 'headphones', ',', 'probably', '.']",11,"[('I', 'PRP'), ('ca', 'MD'), (""n't"", 'RB'), ('hear', 'VB'), (',', ','), ('use', 'VB'), ('different', 'JJ'), ('headphones', 'NNS'), (',', ','), ('probably', 'RB'), ('.', '.')]","[('I', 'PRP'), ('ca', 'MD'), (""n't"", 'RB'), ('hear', 'VB'), ('you', 'PRP'), (',', ','), ('use', 'VB'), ('different', 'JJ'), ('headphones', 'NNS'), (',', ','), ('probably', 'RB'), ('.', '.')]","{'PRP_NS': 1, 'MD_NS': 1, 'RB_NS': 2, 'VB_NS': 2, ',_NS': 2, 'JJ_NS': 1, 'NNS_NS': 1, '._NS': 1}","{'PRP': 1, 'MD': 1, 'RB': 2, 'VB': 2, ',': 2, 'JJ': 1, 'NNS': 1, '.': 1}",1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.8297944300478886
279,245284,Music Downloads,276399,276373,2/23/2022 22:41,I like the way you explained it ,"['I', 'like', 'the', 'way', 'you', 'explained', 'it']",0,7,"['I', 'like', 'way', 'explained']",4,"[('I', 'PRP'), ('like', 'VBP'), ('way', 'NN'), ('explained', 'VBD')]","[('I', 'PRP'), ('like', 'VBP'), ('the', 'DT'), ('way', 'NN'), ('you', 'PRP'), ('explained', 'VBD'), ('it', 'PRP')]","{'PRP_NS': 1, 'VBP_NS': 1, 'NN_NS': 1, 'VBD_NS': 1}","{'PRP': 1, 'VBP': 1, 'NN': 1, 'VBD': 1}",0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.3912227305929452
280,245284,Music Downloads,276399,276373,2/23/2022 22:41,maybe next time you can speak slower,"['maybe', 'next', 'time', 'you', 'can', 'speak', 'slower']",0,7,"['maybe', 'next', 'time', 'speak', 'slower']",5,"[('maybe', 'RB'), ('next', 'JJ'), ('time', 'NN'), ('speak', 'NN'), ('slower', 'NN')]","[('maybe', 'RB'), ('next', 'JJ'), ('time', 'NN'), ('you', 'PRP'), ('can', 'MD'), ('speak', 'VB'), ('slower', 'JJR')]","{'RB_NS': 1, 'JJ_NS': 1, 'NN_NS': 3}","{'RB': 1, 'JJ': 1, 'NN': 3}",1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.3536965566379675
281,245290,Music Downloads,276356,276356,2/23/2022 22:48,"wow, this is a great speech applaud this man.","['wow', ',', 'this', 'is', 'a', 'great', 'speech', 'applaud', 'this', 'man', '.']",0,11,"['wow', ',', 'great', 'speech', 'applaud', 'man', '.']",7,"[('wow', 'NN'), (',', ','), ('great', 'JJ'), ('speech', 'NN'), ('applaud', 'NN'), ('man', 'NN'), ('.', '.')]","[('wow', 'NN'), (',', ','), ('this', 'DT'), ('is', 'VBZ'), ('a', 'DT'), ('great', 'JJ'), ('speech', 'NN'), ('applaud', 'NN'), ('this', 'DT'), ('man', 'NN'), ('.', '.')]","{'NN_NS': 4, ',_NS': 1, 'JJ_NS': 1, '._NS': 1}","{'NN': 4, ',': 1, 'JJ': 1, '.': 1}",1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.4434362687787363
282,245299,Music Downloads,276334,276439,2/24/2022 0:31,I like how you used  different colors.,"['I', 'like', 'how', 'you', 'used', 'different', 'colors', '.']",0,8,"['I', 'like', 'used', 'different', 'colors', '.']",6,"[('I', 'PRP'), ('like', 'VBP'), ('used', 'VBN'), ('different', 'JJ'), ('colors', 'NNS'), ('.', '.')]","[('I', 'PRP'), ('like', 'VBP'), ('how', 'WRB'), ('you', 'PRP'), ('used', 'VBD'), ('different', 'JJ'), ('colors', 'NNS'), ('.', '.')]","{'PRP_NS': 1, 'VBP_NS': 1, 'VBN_NS': 1, 'JJ_NS': 1, 'NNS_NS': 1, '._NS': 1}","{'PRP': 1, 'VBP': 1, 'VBN': 1, 'JJ': 1, 'NNS': 1, '.': 1}",1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.8233886171369944
